Wavelength	Blue_Dragon_Flow_basalt_00000.asd.sco	Blue_Dragon_Flow_basalt_00001.asd.sco	Cape_Brenton_Anorthosite_00000.asd.sco	Cape_Brenton_Anorthosite_00001.asd.sco	Cape_Brenton_Anorthosite_00002.asd.sco	Hematite_particulate_00000.asd.sco	Hvalfj054_00000.asd.sco	Hvalfj054_00001.asd.sco	Hvalfj054_00002.asd.sco	Kilauea_basalt_particulate_00000.asd.sco	Kilauea_basalt_rock_00000.asd.sco	Kilauea_basalt_rock_00001.asd.sco	Nontronite_00000.asd.sco	Olivine_San_Carlo_125-250_00000.asd.sco	Olivine_San_Carlos_250-1mm_00000.asd.sco	San_Carlos_B_rock00000.asd.sco	San_Carlos_B_rock00001.asd.sco	San_Carlos_B_rock00002.asd.sco	San_Carlos_B_rock00003.asd.sco
399	4.91008944809437E-02	5.04542626440525E-02	0.32458558678627	0.249893993139267	0.310764491558075	3.54781039059162E-02	5.80983906984329E-02	9.90002900362015E-02	0.191359952092171	0.105918809771538	6.90703839063644E-02	4.79108840227127E-02	6.14492893218994E-02	0.31700986623764	0.171387195587158	8.96831899881363E-02	5.06869703531265E-02	5.00707104802132E-02	 0.099291555583477 
400	4.90067228674889E-02	5.09472116827965E-02	0.326312154531479	0.250836759805679	0.311882019042969	0.037919145077467	5.81739619374275E-02	0.100022293627262	0.191994339227676	0.106612101197243	6.90145120024681E-02	0.048274789005518	6.07924610376358E-02	0.31872084736824	0.172817930579185	0.090443342924118	5.09365722537041E-02	5.01602627336979E-02	 9.99830812215805E-02 
401	4.96343597769737E-02	5.14860302209854E-02	0.327564388513565	0.251352488994598	0.312426328659058	3.92702184617519E-02	5.97478151321411E-02	0.101621389389038	0.192793667316437	0.106984242796898	6.91246688365936E-02	0.048213716596365	6.04001730680466E-02	0.321268498897552	0.174439519643784	9.08342525362968E-02	5.12165017426014E-02	5.07782511413097E-02	 0.100465133786201 
402	5.17997182905674E-02	5.23150525987148E-02	0.328717917203903	0.252542406320572	0.313392788171768	0.038298211991787	6.10627420246601E-02	0.102647066116333	0.194958508014679	0.107889629900455	6.92473128437996E-02	4.81723137199879E-02	6.04540072381496E-02	0.324164241552353	0.176253959536552	9.17472392320633E-02	5.22229634225369E-02	5.17558865249157E-02	 0.10038536041975 
403	5.05700632929802E-02	5.12378960847855E-02	0.329485863447189	0.252723187208176	0.313511043787003	3.70287224650383E-02	5.98633699119091E-02	0.101712800562382	0.195429518818855	0.107560366392136	6.90919682383537E-02	4.80159558355808E-02	5.92527836561203E-02	0.326753586530685	0.176951125264168	9.01306346058846E-02	5.05684204399586E-02	5.05782328546047E-02	 9.98582914471626E-02 
404	4.93073351681232E-02	5.07775172591209E-02	0.329772770404816	0.253556728363037	0.314097017049789	3.73250730335712E-02	5.90760968625546E-02	0.102072365581989	0.196055859327316	0.106647327542305	6.88165798783302E-02	4.71387133002281E-02	5.79926148056984E-02	0.329156845808029	0.178119838237762	8.95070135593414E-02	5.03775924444199E-02	5.00471033155918E-02	 0.100597374141216 
405	5.01641184091568E-02	5.19464798271656E-02	0.330090582370758	0.255673766136169	0.315638214349747	3.90106178820133E-02	6.00684061646461E-02	0.104513444006443	0.197923675179482	0.106110952794552	6.88018053770065E-02	4.59151826798916E-02	0.057783380150795	0.331534117460251	0.180605098605156	9.13265869021416E-02	5.30739836394787E-02	5.14239966869354E-02	 0.102612003684044 
406	4.98011521995068E-02	5.09365014731884E-02	0.332294583320618	0.256464511156082	0.316005021333694	3.78646291792393E-02	5.89812286198139E-02	0.103041969239712	0.198770761489868	0.106720425188541	6.98136687278748E-02	4.68740537762642E-02	0.058609165251255	0.333747923374176	0.18275673687458	9.04747620224953E-02	0.051828645169735	5.09313717484474E-02	 0.101892948150635 
407	5.00893220305443E-02	5.08805550634861E-02	0.333427369594574	0.257588297128677	0.317059129476547	3.74896079301834E-02	5.95601126551628E-02	0.102838948369026	0.200469255447388	0.107212290167809	7.04275295138359E-02	4.84930649399757E-02	5.95569312572479E-02	0.336127489805222	0.185183584690094	9.06257182359695E-02	5.22750727832317E-02	5.08464276790619E-02	 0.101783327758312 
408	0.050507839769125	0.051245529204607	0.334279030561447	0.258856475353241	0.318602383136749	3.81408259272575E-02	6.07714615762234E-02	0.104097962379456	0.202293857932091	0.107537977397442	7.05432891845703E-02	4.96224947273731E-02	6.01493827998638E-02	0.338672578334808	0.18763667345047	9.12113040685654E-02	5.37055246531963E-02	5.13011142611504E-02	 0.102224871516228 
409	5.01413568854332E-02	5.07862828671932E-02	0.336215704679489	0.259636878967285	0.319805175065994	0.038839902728796	6.06486164033413E-02	0.105233758687973	0.203019082546234	0.107866182923317	7.04664140939713E-02	4.94945161044598E-02	6.01017847657204E-02	0.341179549694061	0.189757585525513	9.08019840717316E-02	5.38516715168953E-02	5.17526641488075E-02	 0.102233447134495 
410	4.97472696006298E-02	5.06331138312817E-02	0.337210237979889	0.260005921125412	0.320302307605743	3.83244827389717E-02	6.05369061231613E-02	0.104565985500813	0.202946022152901	0.107288144528866	6.99260905385017E-02	0.048319835215807	5.88926672935486E-02	0.343167275190353	0.191929027438164	9.04748439788818E-02	5.31798377633095E-02	5.18809594213963E-02	 0.101956814527512 
411	5.01666665077209E-02	5.17781265079975E-02	0.33819118142128	0.261134147644043	0.320934563875198	3.85018512606621E-02	6.10225945711136E-02	0.104997605085373	0.204761952161789	0.1071991994977	7.03967958688736E-02	4.80194538831711E-02	5.89464083313942E-02	0.345164716243744	0.19373793900013	9.12522003054619E-02	5.39001785218716E-02	0.052155327051878	 0.102152645587921 
412	5.09797818958759E-02	5.30262291431427E-02	0.339152812957764	0.26269805431366	0.321842908859253	3.92141453921795E-02	6.16430081427097E-02	0.10625833272934	0.207405179738998	0.107635147869587	7.14064761996269E-02	4.88162860274315E-02	6.00263625383377E-02	0.347135871648788	0.195282161235809	9.23971310257912E-02	0.055542316287756	5.25414571166039E-02	 0.102897651493549 
413	5.09211122989655E-02	5.19099310040474E-02	0.339457839727402	0.263320118188858	0.322608381509781	3.87495681643486E-02	6.13000877201557E-02	0.105773463845253	0.207342132925987	0.107610411942005	7.11473748087883E-02	4.95410226285458E-02	5.99496848881245E-02	0.348675757646561	0.197012156248093	9.20537561178207E-02	5.57029992341995E-02	5.26160858571529E-02	 0.103666976094246 
414	5.06133958697319E-02	0.051359549164772	0.341107904911041	0.263498276472092	0.323278248310089	3.78021746873856E-02	6.09745904803276E-02	0.105936318635941	0.208387732505798	0.10814768075943	0.071155421435833	4.95870523154736E-02	6.01357035338879E-02	0.350818037986755	0.198276355862617	9.17273312807083E-02	5.52589744329453E-02	5.24279288947582E-02	 0.103500097990036 
415	5.08438013494015E-02	0.051947545260191	0.343340426683426	0.264899730682373	0.32471838593483	3.80209274590015E-02	6.13135881721973E-02	0.106634959578514	0.210123151540756	0.108308382332325	7.11987093091011E-02	4.93981800973415E-02	6.04605600237846E-02	0.352282285690308	0.198586851358414	9.16007310152054E-02	5.53845055401325E-02	5.23953586816788E-02	 0.103211879730225 
416	5.15505224466324E-02	0.053035955876112	0.345171391963959	0.26737242937088	0.326729148626328	3.93383763730526E-02	6.21834509074688E-02	0.10738243162632	0.211701795458794	0.107798986136913	7.11734667420387E-02	4.93413098156452E-02	6.06618747115135E-02	0.352734386920929	0.198419496417046	9.15562734007835E-02	0.05625394359231	5.25841563940048E-02	 0.103486560285091 
417	5.11487536132336E-02	5.25181815028191E-02	0.345895737409592	0.267323702573776	0.327013343572617	3.84473390877247E-02	6.22274652123451E-02	0.10769011080265	0.212592944502831	0.107916913926601	7.17374607920647E-02	4.93460297584534E-02	6.06339760124683E-02	0.354023665189743	0.199884727597237	9.12856608629227E-02	5.62517046928406E-02	5.23033775389194E-02	 0.104368403553963 
418	5.10973855853081E-02	5.26379831135273E-02	0.347063958644867	0.267468094825745	0.327829211950302	3.85364890098572E-02	6.23027198016644E-02	0.108145892620087	0.214260831475258	0.107665963470936	7.11480602622032E-02	4.90493513643742E-02	6.01052977144718E-02	0.354984313249588	0.200842216610909	9.11926850676537E-02	5.63079826533794E-02	5.27353696525097E-02	 0.10480048507452 
419	5.13435415923595E-02	0.053296584635973	0.348343640565872	0.268285512924194	0.329090654850006	3.89476418495178E-02	6.26472160220146E-02	0.108855560421944	0.2161575704813	0.107732713222504	0.070686548948288	4.91507202386856E-02	5.97127340734005E-02	0.35570964217186	0.201354250311852	0.091241791844368	5.66693879663944E-02	5.35845831036568E-02	 0.104992687702179 
420	5.14212660491467E-02	5.36374412477016E-02	0.34915891289711	0.269442141056061	0.330175071954727	3.84737439453602E-02	6.31032735109329E-02	0.109588786959648	0.217391610145569	0.10860026627779	7.15805515646935E-02	0.050043810158968	5.99725134670734E-02	0.356478273868561	0.201975300908089	9.12428125739098E-02	5.72247318923473E-02	5.40264509618282E-02	 0.105320543050766 
421	5.10953105986118E-02	5.26847168803215E-02	0.350361913442612	0.270120739936829	0.331352919340134	3.84272560477257E-02	6.26214295625687E-02	0.109341345727444	0.218256279826164	0.107872791588306	7.09957256913185E-02	4.95909377932549E-02	5.97361028194427E-02	0.356712758541107	0.202353194355965	9.09155607223511E-02	5.72371855378151E-02	5.29246628284454E-02	 0.105002239346504 
422	5.10117970407009E-02	5.23840598762035E-02	0.351898372173309	0.271314352750778	0.332129925489426	3.88619191944599E-02	6.26995339989662E-02	0.109727546572685	0.21956293284893	0.108043551445007	7.09613636136055E-02	4.95784431695938E-02	6.01648613810539E-02	0.357822954654694	0.203380927443504	9.10043641924858E-02	5.74821792542934E-02	5.27839288115501E-02	 0.105293557047844 
423	5.11839278042316E-02	5.28083071112633E-02	0.353330671787262	0.272720187902451	0.332688957452774	3.93545627593994E-02	0.063251756131649	0.110645547509193	0.221123665571213	0.108936712145805	7.15910866856575E-02	5.02077080309391E-02	6.10298998653889E-02	0.359270960092545	0.204521000385284	9.13201719522476E-02	5.81234358251095E-02	5.35639002919197E-02	 0.106072627007961 
424	5.12008033692837E-02	5.27540929615498E-02	0.354084849357605	0.273242563009262	0.333626240491867	3.92214693129063E-02	6.31320104002953E-02	0.110846422612667	0.222171634435654	0.108620591461658	7.16258883476257E-02	5.05144856870174E-02	0.06119105219841	0.359357059001923	0.204393699765205	9.11155343055725E-02	5.87992407381535E-02	5.34874051809311E-02	 0.106297254562378 
425	0.051423616707325	5.31984679400921E-02	0.354823499917984	0.273982793092728	0.334484249353409	0.0381452254951	6.30187839269638E-02	0.11109397560358	0.223982632160187	0.108856372535229	7.15294405817986E-02	5.07584363222122E-02	6.13479465246201E-02	0.359832316637039	0.204023718833923	9.13638398051262E-02	5.87125979363918E-02	5.34472391009331E-02	 0.106520287692547 
426	5.19155785441399E-02	5.36793172359467E-02	0.356115221977234	0.275008350610733	0.335427492856979	3.82457226514816E-02	6.37131407856941E-02	0.112008675932884	0.226142480969429	0.10905484110117	7.14681521058083E-02	5.05803935229778E-02	0.061232965439558	0.360477715730667	0.204094603657722	0.091980516910553	5.90373575687408E-02	5.38273639976978E-02	 0.107174538075924 
427	0.052333440631628	5.38039430975914E-02	0.35787159204483	0.276100397109985	0.336455971002579	3.96876558661461E-02	6.48163259029388E-02	0.113277442753315	0.227964237332344	0.108873412013054	7.14654177427292E-02	5.00743053853512E-02	6.09019361436367E-02	0.360971033573151	0.20465287566185	9.24202129244804E-02	5.99434301257133E-02	5.44042326509953E-02	 0.108010746538639 
428	5.16474880278111E-02	5.35568706691265E-02	0.358966857194901	0.276809394359589	0.337132185697556	3.88777814805508E-02	6.38760775327683E-02	0.113044090569019	0.228597283363342	0.108891658484936	7.13525488972664E-02	5.01782223582268E-02	0.061158936470747	0.361246973276138	0.204803556203842	9.15253162384033E-02	5.94553761184216E-02	5.40186949074268E-02	 0.107620142400265 
429	5.19297271966934E-02	5.35907968878746E-02	0.36037290096283	0.277541220188141	0.338186025619507	3.91134656965733E-02	6.38264194130898E-02	0.113539516925812	0.230308502912521	0.108675122261047	7.14388191699982E-02	5.03046624362469E-02	6.11453354358673E-02	0.361685752868652	0.205137819051743	9.16701257228851E-02	5.97940012812614E-02	5.42665421962738E-02	 0.108124792575836 
430	5.25617264211178E-02	5.38157410919666E-02	0.362160116434097	0.278553754091263	0.339616507291794	3.98436635732651E-02	6.43185824155808E-02	0.114496879279613	0.232398957014084	0.108594708144665	7.14108720421791E-02	5.03910891711712E-02	6.11365474760532E-02	0.362201541662216	0.205626666545868	9.23320427536964E-02	6.05014525353909E-02	5.47237060964108E-02	 0.108917117118835 
431	5.25027550756931E-02	5.39898239076138E-02	0.363925874233246	0.27983832359314	0.341060191392899	3.98436337709427E-02	0.064393125474453	0.115120634436607	0.233773589134216	0.108933664858341	7.10053369402885E-02	5.04457652568817E-02	6.14959560334682E-02	0.362695217132568	0.206063643097878	9.24410372972488E-02	0.060696255415678	5.46773448586464E-02	 0.10901503264904 
432	5.23533038794994E-02	5.42377419769764E-02	0.364371001720428	0.280535310506821	0.341652810573578	3.98481748998165E-02	6.47114366292953E-02	0.115569308400154	0.235484540462494	0.108711428940296	7.07973539829254E-02	5.00952117145061E-02	6.15902841091156E-02	0.363572746515274	0.206166341900826	9.23925340175629E-02	0.061045303940773	5.47120980918407E-02	 0.109240934252739 
433	5.23973107337952E-02	5.46433255076408E-02	0.365184307098389	0.281014055013657	0.341899365186691	3.95717285573483E-02	6.51322156190872E-02	0.116173632442951	0.236832648515701	0.108479984104633	7.10186585783958E-02	5.00912927091122E-02	6.16177879273891E-02	0.364418357610703	0.206728518009186	9.24002155661583E-02	6.16225600242615E-02	5.48571422696114E-02	 0.109776020050049 
434	5.25531060993671E-02	5.50386048853397E-02	0.366753816604614	0.281749129295349	0.342430084943771	3.92345264554024E-02	6.54082074761391E-02	0.116824969649315	0.238081410527229	0.108583509922028	7.15270340442657E-02	5.05310893058777E-02	6.18521794676781E-02	0.365135014057159	0.207765638828278	9.24791619181633E-02	6.21549487113953E-02	5.50475493073463E-02	 0.110380195081234 
435	5.25080040097237E-02	5.51227405667305E-02	0.3684341609478	0.283124387264252	0.343785852193832	3.93551997840405E-02	6.53282105922699E-02	0.1171685308218	0.24008971452713	0.109079904854298	7.19113722443581E-02	5.09844720363617E-02	6.25035539269447E-02	0.365884691476822	0.208705484867096	9.25134718418121E-02	6.22367225587368E-02	0.055184829980135	 0.110600635409355 
436	5.23302033543587E-02	5.51229082047939E-02	0.369624853134155	0.283949643373489	0.344880610704422	3.94249558448792E-02	0.065788671374321	0.117785505950451	0.242005035281181	0.108900368213654	7.17275142669678E-02	5.08548989892006E-02	6.26540929079056E-02	0.366668075323105	0.209040433168411	9.25749391317368E-02	6.26924186944962E-02	0.055490467697382	 0.110920943319798 
437	5.23285493254662E-02	5.51814809441566E-02	0.370710551738739	0.284455627202988	0.345739752054214	3.94912101328373E-02	6.62071406841278E-02	0.118547447025776	0.243650689721107	0.108798243105412	7.14716389775276E-02	5.06681725382805E-02	6.26010373234749E-02	0.3675397336483	0.209463834762573	9.26254764199257E-02	6.33695274591446E-02	5.57277128100395E-02	 0.111422903835773 
438	5.26057109236717E-02	5.53253777325153E-02	0.371920526027679	0.285040438175201	0.346512496471405	3.95963452756405E-02	6.62610605359077E-02	0.119229465723038	0.245078459382057	0.10909666121006	7.14733079075813E-02	5.07387965917587E-02	6.27052932977676E-02	0.368521839380264	0.210301220417023	9.26505699753761E-02	6.40110149979591E-02	5.58177419006824E-02	 0.111925944685936 
439	5.29041886329651E-02	5.54194822907448E-02	0.372959524393082	0.286073684692383	0.347277015447617	3.96323576569557E-02	6.64260685443878E-02	0.119602978229523	0.24653497338295	0.108912363648415	7.15452656149864E-02	5.07275648415089E-02	6.31461888551712E-02	0.369612395763397	0.210953697562218	9.27036851644516E-02	6.44255355000496E-02	5.60711361467838E-02	 0.11188105493784 
440	5.28023764491081E-02	5.53988739848137E-02	0.373863846063614	0.286602884531021	0.347825616598129	3.97614017128944E-02	6.64914697408676E-02	0.11997564136982	0.247951954603195	0.109048910439014	7.17061385512352E-02	5.08528985083103E-02	6.35707899928093E-02	0.370358109474182	0.211735472083092	9.27151292562485E-02	6.47596269845963E-02	5.60847148299217E-02	 0.111858040094376 
441	5.25106191635132E-02	5.54473511874676E-02	0.374775618314743	0.286934465169907	0.34822490811348	3.97754870355129E-02	6.65838420391083E-02	0.120362885296345	0.24938377737999	0.109164178371429	7.18895122408867E-02	5.12137711048126E-02	6.38408586382866E-02	0.370971709489822	0.212434589862823	9.26593467593193E-02	6.51008263230324E-02	5.61087653040886E-02	 0.112048529088497 
442	5.24043291807175E-02	5.57194426655769E-02	0.375803619623184	0.28758841753006	0.34866663813591	3.95706221461296E-02	6.68712183833122E-02	0.120755650103092	0.250917375087738	0.10880520939827	7.19623193144798E-02	5.16774877905846E-02	6.39177188277245E-02	0.371639132499695	0.212729394435883	9.25797075033188E-02	6.54972866177559E-02	0.056454710662365	 0.112434081733227 
443	5.25669828057289E-02	5.58949671685696E-02	0.376746833324432	0.288194119930267	0.349520862102509	4.00226004421711E-02	6.73046782612801E-02	0.121468834578991	0.252692520618439	0.108525298535824	7.15647861361504E-02	5.12819886207581E-02	6.37922212481499E-02	0.371404439210892	0.212437823414803	0.092753529548645	0.065899059176445	5.68521283566952E-02	 0.112666197121143 
444	5.28702288866043E-02	5.61258234083653E-02	0.377627909183502	0.288687407970428	0.349916338920593	4.00912426412106E-02	6.76362216472626E-02	0.122101984918118	0.254161238670349	0.108592212200165	7.13473781943321E-02	0.051048468798399	6.39072433114052E-02	0.371312707662582	0.212349995970726	9.28142517805099E-02	6.63664042949677E-02	5.69238252937794E-02	 0.112903423607349 
445	5.31530678272247E-02	5.63610456883907E-02	0.378351211547852	0.28909632563591	0.350024998188019	3.97709421813488E-02	6.78143054246902E-02	0.122550494968891	0.255416512489319	0.108835272490978	7.14617669582367E-02	0.051238376647234	6.43872022628784E-02	0.371597588062286	0.212477043271065	9.27579775452614E-02	6.68250769376755E-02	5.68438284099102E-02	 0.113237872719765 
446	5.32575063407421E-02	5.64149469137192E-02	0.378759056329727	0.289491385221481	0.350743889808655	3.98616679012775E-02	6.79539293050766E-02	0.122971169650555	0.257015436887741	0.108793310821056	7.16342031955719E-02	5.14448918402195E-02	6.50563687086105E-02	0.371768683195114	0.212230071425438	9.28625091910362E-02	6.71200454235077E-02	5.71650862693787E-02	 0.113684207201004 
447	5.32495714724064E-02	5.67245930433273E-02	0.37926983833313	0.2895767390728	0.350735455751419	3.98711748421192E-02	6.81093335151672E-02	0.12344965338707	0.258433669805527	0.108825691044331	7.18333944678307E-02	5.14855794608593E-02	6.54075816273689E-02	0.371322125196457	0.211954861879349	9.29838418960571E-02	6.75345957279205E-02	5.74612952768803E-02	 0.114234238862991 
448	5.33418245613575E-02	5.69675788283348E-02	0.379761427640915	0.28968545794487	0.350704818964005	3.98028716444969E-02	0.068488173186779	0.124157719314098	0.259788691997528	0.10897608101368	7.20239877700806E-02	5.14693222939968E-02	6.57350495457649E-02	0.370974332094193	0.211767181754112	9.29605886340141E-02	6.78773447871208E-02	5.76069466769695E-02	 0.114474892616272 
449	5.35784587264061E-02	5.69586902856827E-02	0.380176931619644	0.289988070726395	0.351131588220596	3.97861264646053E-02	6.90177828073502E-02	0.124989412724972	0.261162549257278	0.109146416187286	7.21529051661491E-02	5.14909848570824E-02	6.62270337343216E-02	0.371175736188889	0.211740508675575	9.27723944187164E-02	6.80688247084618E-02	5.76192662119865E-02	 0.114334240555763 
450	5.36361820995808E-02	0.056981697678566	0.380754411220551	0.290123164653778	0.351424902677536	4.00965176522732E-02	6.90046846866608E-02	0.12525486946106	0.262347668409348	0.109039641916752	7.21037611365318E-02	5.14889024198055E-02	6.65621683001518E-02	0.371463894844055	0.211937442421913	9.26549062132835E-02	6.83847889304161E-02	5.76942786574364E-02	 0.114486694335938 
451	5.36266751587391E-02	5.72506673634052E-02	0.381306707859039	0.290341436862946	0.351689785718918	0.040147241204977	6.91550374031067E-02	0.125512644648552	0.263482719659805	0.108916163444519	7.20294043421745E-02	5.16687110066414E-02	6.72071874141693E-02	0.371929824352264	0.212244108319283	9.26763713359833E-02	6.87692537903786E-02	5.77204637229443E-02	 0.114856496453285 
452	5.35301379859447E-02	5.74897639453411E-02	0.38171449303627	0.290537148714066	0.351740449666977	3.99774275720119E-02	6.94067627191544E-02	0.125776827335358	0.264604151248932	0.10880383849144	7.18678161501884E-02	5.18474280834198E-02	6.78585395216942E-02	0.372516959905624	0.212632849812508	9.26792323589325E-02	6.90942779183388E-02	5.77076785266399E-02	 0.115097492933273 
453	5.33821955323219E-02	5.74175715446472E-02	0.381973683834076	0.290593653917313	0.351484894752502	3.98285016417503E-02	6.95323050022125E-02	0.125969275832176	0.265725016593933	0.10869587212801	7.16014578938484E-02	5.17963692545891E-02	6.81106969714165E-02	0.37320414185524	0.213157162070274	9.25274416804314E-02	6.92915543913841E-02	5.77200539410114E-02	 0.114974714815617 
454	5.36662973463535E-02	5.77138662338257E-02	0.382391631603241	0.29088482260704	0.35157921910286	3.96687723696232E-02	6.99051395058632E-02	0.126487195491791	0.266879916191101	0.108799941837788	7.18123838305473E-02	0.051767960190773	6.84509426355362E-02	0.37422513961792	0.214021444320679	0.092643640935421	6.97566792368889E-02	5.78690767288208E-02	 0.115410171449184 
455	5.39879277348518E-02	5.79668916761875E-02	0.383060932159424	0.291307717561722	0.352020263671875	3.97304818034172E-02	7.01713189482689E-02	0.127078741788864	0.267930805683136	0.10894501209259	7.19691663980484E-02	5.19245453178883E-02	6.90627992153168E-02	0.375713676214218	0.215275600552559	9.28182899951935E-02	0.070137232542038	5.80336339771748E-02	 0.115675389766693 
456	0.054065927863121	5.80516047775745E-02	0.38384672999382	0.291796267032623	0.352625280618668	3.98984178900719E-02	7.02681839466095E-02	0.127501681447029	0.268923044204712	0.109035290777683	0.071925938129425	5.21486662328243E-02	6.97053745388985E-02	0.377477586269379	0.21673783659935	9.27974879741669E-02	7.03815370798111E-02	5.81275224685669E-02	 0.115627370774746 
457	5.38115091621876E-02	5.81604987382889E-02	0.38443586230278	0.292330294847488	0.353083193302155	3.97545620799065E-02	0.0704330727458	0.127583891153336	0.270045757293701	0.109064683318138	7.19475746154785E-02	5.21029196679592E-02	0.069813184440136	0.379048258066177	0.218044355511665	9.23686996102333E-02	0.070740818977356	5.81207908689976E-02	 0.115734606981277 
458	5.39341047406197E-02	5.83030246198177E-02	0.385426670312881	0.292858749628067	0.353488594293594	3.96763496100903E-02	0.070678822696209	0.127743378281593	0.270905375480652	0.109057351946831	7.20571428537369E-02	0.052420649677515	7.01646953821182E-02	0.380805969238281	0.219559699296951	0.092446394264698	0.071058452129364	5.82468546926975E-02	 0.115956120193005 
459	5.41743747889996E-02	5.85166551172733E-02	0.386642098426819	0.293562144041061	0.354182064533234	3.97353805601597E-02	7.10316374897957E-02	0.128126949071884	0.271749764680862	0.109040312469006	0.072122260928154	5.26639744639397E-02	7.07134306430817E-02	0.382652282714844	0.221240013837814	9.27177220582962E-02	7.14807212352753E-02	5.83749823272228E-02	 0.116177119314671 
460	5.42572997510433E-02	5.87742067873478E-02	0.38776570558548	0.294408738613129	0.355158895254135	3.98102886974812E-02	7.14114904403687E-02	0.128652423620224	0.272739410400391	0.109028019011021	7.20645934343338E-02	5.25034964084625E-02	7.12590366601944E-02	0.384437024593353	0.22296741604805	9.28288921713829E-02	7.20138549804688E-02	5.84236644208431E-02	 0.116312898695469 
461	5.43428286910057E-02	0.058904804289341	0.388542681932449	0.294772297143936	0.355507999658585	3.94028797745705E-02	7.14828744530678E-02	0.12886705994606	0.273564368486404	0.109007231891155	0.071988433599472	5.22853843867779E-02	7.15982839465141E-02	0.386121213436127	0.224646091461182	9.29537415504456E-02	7.22057297825813E-02	5.86220771074295E-02	 0.116408228874207 
462	5.43891303241253E-02	5.89806027710438E-02	0.389273166656494	0.295200794935226	0.355920046567917	3.94076704978943E-02	7.16286078095436E-02	0.128933325409889	0.274390429258347	0.109098881483078	7.21584558486938E-02	5.25084733963013E-02	7.22039788961411E-02	0.387889981269836	0.226471811532974	9.27998945116997E-02	7.23354294896126E-02	5.87178766727448E-02	 0.116496786475182 
463	5.44356964528561E-02	5.90859204530716E-02	0.389992833137512	0.295754015445709	0.356390744447708	3.95663231611252E-02	7.18578994274139E-02	0.12908311188221	0.275264710187912	0.109213463962078	7.23934844136238E-02	5.28322905302048E-02	7.29186981916428E-02	0.389572024345398	0.228130847215652	0.09261654317379	7.26825669407845E-02	5.87648190557957E-02	 0.116647608578205 
464	5.45367188751698E-02	5.92622198164463E-02	0.390651047229767	0.296280980110168	0.356697708368301	3.93033623695374E-02	7.20445737242699E-02	0.129500329494476	0.27615487575531	0.109206020832062	7.23659321665764E-02	5.26980310678482E-02	7.33624473214149E-02	0.390944600105286	0.229262426495552	9.27702262997627E-02	7.33865350484848E-02	5.89059628546238E-02	 0.116898089647293 
465	5.46026527881622E-02	5.91994635760784E-02	0.39128577709198	0.29661026597023	0.357080370187759	3.94750609993935E-02	7.22873657941818E-02	0.129774764180183	0.276741653680801	0.109181091189384	7.21569880843163E-02	5.27753941714764E-02	7.35820084810257E-02	0.392366379499435	0.230586066842079	9.27429348230362E-02	7.37097337841988E-02	5.89308626949787E-02	 0.116993829607964 
466	5.46864494681358E-02	5.91807961463928E-02	0.391672790050507	0.296803057193756	0.357266396284103	3.94498482346535E-02	7.24623054265976E-02	0.129976317286491	0.277359187602997	0.109118327498436	7.20954313874245E-02	0.052821721881628	7.40221217274666E-02	0.393649309873581	0.231753572821617	0.092650331556797	7.38424062728882E-02	0.058957152068615	 0.116936519742012 
467	0.054782796651125	5.93308284878731E-02	0.391954481601715	0.297003269195557	0.357259690761566	3.92190366983414E-02	7.25634023547173E-02	0.130152076482773	0.278161942958832	0.109068676829338	0.072260856628418	5.27752935886383E-02	7.46772140264511E-02	0.39478862285614	0.232724025845528	9.25932824611664E-02	7.40184709429741E-02	5.90182989835739E-02	 0.116888843476772 
